Cruise ID,UTC Time,Latitude DegMin,Longitude DegMin,Latitude Deg,Longitude Deg,Station,Pressure,Depth,Temperature,Salinity,Sigma-t,Oxygen Concentration MG,Chlorophyll Fluorescence ,Beam Transmission,Nitrate,Nitrite,Ammonium,Phosphate,Silicate,Oxygen Concentration MG Titration,Chlorophyll Concentration,Phaeopigment Concentration
,,[deg min],[deg min],[deg],[deg],,[db],[m],[deg C],,[kg/m^3],[mg/l],[mg/m^3],[%],[uM],[uM],[uM],[uM],[uM],[mg/l],[ug/l],[ug/l]
,,,,,,,CTD,CTD,CTD,CTD,CTD,CTD,CTD,CTD,Lab,Lab,Lab,Lab,Lab,Lab,Lab,Lab
 TN170,Jul 17 2004 15:40:04,48 14.34 N,123 43.98 W,48.239,-123.733,P133,152.32,150.98,6.84,33.83,26.52,2.62,0.17,85.71,35.27,0.24,0.01,2.53,54.91,2.81,0.00,0.00
 TN170,Jul 17 2004 15:40:04,48 14.34 N,123 43.98 W,48.239,-123.733,P133,161.97,160.55,6.84,33.83,26.52,2.62,0.17,85.78,35.00,0.24,0.02,2.53,55.10,2.80,0.00,0.00
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,1.74,1.72,11.56,31.03,23.59,6.98,1.00,55.37,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,2.17,2.15,11.56,30.99,23.55,6.98,0.99,84.76,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,7.45,7.39,11.54,31.05,23.60,6.93,1.04,86.29,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,12.25,12.15,11.24,31.08,23.68,6.75,0.92,86.34,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,22.39,22.20,10.83,31.16,23.82,6.25,1.67,85.97,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,32.37,32.10,9.46,32.12,24.79,5.05,0.78,87.40,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,52.41,51.96,8.81,32.53,25.22,4.33,0.29,87.29,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,77.35,76.69,7.46,33.53,26.20,3.23,0.21,87.93,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,102.13,101.25,7.16,33.69,26.37,3.01,0.19,87.52,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,152.26,150.93,7.00,33.78,26.46,2.76,0.19,85.82,,,,,,,,
 TN170,Jul 17 2004 17:11:13,48 14.82 N,123 58.98 W,48.247,-123.983,P132,168.66,167.17,7.00,33.78,26.46,2.76,0.20,85.89,,,,,,,,
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,2.23,2.21,11.39,31.08,23.65,6.80,1.02,86.13,,,,,,,,
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,2.27,2.25,11.40,31.08,23.65,6.82,0.99,86.16,19.40,0.32,0.98,1.88,39.49,7.52,1.07,0.30
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,7.29,7.22,11.21,31.09,23.70,6.68,1.05,86.28,20.10,0.32,0.99,1.93,39.54,7.30,1.39,0.28
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,12.11,12.01,10.58,31.26,23.94,6.20,1.74,86.05,21.47,0.33,0.75,1.96,40.82,6.52,2.20,0.56
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,21.97,21.78,9.27,32.22,24.90,4.76,0.54,87.86,26.92,0.32,0.93,2.27,45.47,5.34,0.49,0.38
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,32.10,31.82,8.87,32.46,25.15,4.35,0.29,87.89,28.11,0.31,0.91,2.33,46.13,4.75,0.55,0.30
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,52.23,51.78,8.02,33.04,25.73,3.43,0.21,86.90,31.57,0.31,0.17,2.49,49.65,3.66,0.14,0.31
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,77.02,76.36,7.33,33.59,26.26,3.11,0.19,87.78,32.63,0.29,0.03,2.49,51.04,3.38,0.00,0.00
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,102.05,101.17,7.06,33.74,26.42,2.84,0.20,86.62,33.83,0.27,0.03,2.53,53.02,3.13,0.00,0.00
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,152.23,150.89,6.99,33.78,26.46,2.74,0.20,85.67,33.90,0.29,0.07,2.54,54.09,3.05,0.00,0.00
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,169.42,167.93,6.99,33.78,26.46,2.74,0.19,85.90,,,,,,,,
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,169.43,167.93,6.99,33.78,26.46,2.75,0.18,85.91,,,,,,,,
 TN170,Jul 17 2004 17:42:52,48 14.82 N,123 58.98 W,48.247,-123.983,P132,169.43,167.94,6.99,33.78,26.46,2.74,0.20,85.93,34.30,0.29,0.06,2.57,54.23,3.00,,
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,2.18,2.17,11.26,31.00,23.62,6.85,0.94,86.36,19.03,0.32,1.08,1.91,38.56,7.83,1.09,0.27
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,7.29,7.23,11.69,30.93,23.49,7.08,0.97,86.39,19.13,0.32,1.10,1.89,38.51,7.83,1.06,0.30
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,12.27,12.16,11.68,30.93,23.49,7.06,1.01,86.33,20.47,0.31,1.06,1.98,39.97,7.27,1.19,0.31
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,22.21,22.02,10.70,31.32,23.96,6.19,1.24,86.17,22.73,0.31,1.06,2.07,41.55,6.42,0.95,0.30
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,32.29,32.01,9.87,31.84,24.51,5.41,0.45,88.08,24.29,0.34,1.22,2.17,42.53,5.83,0.46,0.29
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,52.13,51.69,8.71,32.67,25.34,4.39,0.39,85.67,28.25,0.31,0.84,2.33,46.45,4.82,0.30,0.48
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,77.23,76.57,7.54,33.37,26.06,4.08,0.20,88.36,29.03,0.22,0.01,2.27,42.60,4.46,0.00,0.00
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,102.21,101.32,7.15,33.69,26.37,3.12,0.20,88.27,32.75,0.26,0.01,2.49,49.72,3.38,0.00,0.00
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,152.28,150.94,6.77,33.87,26.56,2.60,0.17,86.69,34.87,0.27,0.11,2.63,56.83,2.82,0.00,0.00
 TN170,Jul 17 2004 18:51:43,48 17.88 N,124 5.94 W,48.298,-124.099,P131,194.11,192.39,6.77,33.87,26.57,2.60,0.17,86.58,34.93,0.26,0.09,2.63,57.38,2.78,0.00,0.00
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,2.52,2.50,11.68,31.25,23.73,6.98,1.11,85.93,20.89,0.30,0.47,1.97,40.46,7.64,1.07,0.52
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,7.47,7.41,11.18,31.16,23.76,6.66,1.13,85.73,21.16,0.30,0.81,1.97,39.71,7.88,1.08,0.43
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,12.37,12.26,10.82,31.22,23.86,6.37,1.17,86.02,20.90,0.30,0.91,2.01,40.57,6.98,1.39,0.40
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,22.51,22.32,10.29,31.57,24.23,5.83,0.66,87.10,22.02,0.31,1.01,2.04,40.83,6.67,0.89,0.38
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,32.48,32.21,10.00,31.99,24.60,5.84,0.64,87.12,23.72,0.34,0.86,2.11,42.00,6.43,0.58,0.60
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,52.48,52.03,8.20,32.98,25.66,4.00,0.24,87.39,29.20,0.31,0.47,2.36,46.51,4.40,0.21,0.34
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,77.45,76.79,7.61,33.38,26.06,3.79,0.23,88.10,30.21,0.30,0.02,2.35,46.08,4.11,0.00,0.00
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,102.56,101.67,7.17,33.70,26.37,3.08,0.20,87.64,32.50,0.29,0.13,2.47,50.66,3.35,0.00,0.00
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,152.54,151.20,6.79,33.85,26.55,2.57,0.17,86.86,34.51,0.29,0.10,2.63,56.93,2.74,0.00,0.00
 TN170,Jul 17 2004 20:13:23,48 21.06 N,124 15.96 W,48.351,-124.266,P128,220.92,218.94,6.74,33.88,26.57,2.56,0.17,86.02,35.11,0.25,0.14,2.69,58.08,2.71,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,2.42,2.40,11.50,31.13,23.68,6.89,1.36,84.73,20.15,0.30,0.64,1.94,40.53,7.63,1.53,0.34
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,7.52,7.46,11.33,31.11,23.69,6.82,1.42,84.62,20.45,0.30,0.79,1.96,40.18,7.54,1.62,0.32
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,12.50,12.40,11.13,31.14,23.75,6.65,1.41,84.73,20.85,0.30,0.79,1.97,40.44,7.32,1.62,0.39
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,22.43,22.24,10.66,31.36,24.00,6.38,1.35,86.37,21.52,0.33,0.81,1.95,40.30,6.88,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,32.09,31.82,9.73,31.93,24.60,5.29,0.44,88.05,24.74,0.34,1.07,2.18,43.57,5.85,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,52.31,51.87,8.69,32.64,25.32,4.35,0.25,87.64,28.20,0.30,0.69,2.32,46.54,4.69,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,77.48,76.81,7.48,33.50,26.17,3.44,0.27,87.97,31.17,0.27,0.11,2.41,48.73,3.75,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,102.49,101.60,7.17,33.67,26.35,3.03,0.30,87.86,32.79,0.29,0.07,2.49,51.68,3.28,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,152.43,151.09,6.82,33.86,26.54,2.60,0.18,86.79,34.62,0.27,0.17,2.59,54.43,2.82,0.00,0.00
 TN170,Jul 17 2004 21:34:06,48 24.36 N,124 26.04 W,48.406,-124.434,P123,224.69,222.68,6.75,33.88,26.57,2.54,0.21,84.16,35.13,0.25,0.19,2.60,55.78,2.74,0.00,0.00
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,2.55,2.53,11.54,31.07,23.63,7.05,1.31,83.60,19.75,0.30,0.73,1.90,37.12,7.78,1.77,0.40
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,7.73,7.67,11.51,31.07,23.63,7.02,1.55,83.74,19.65,0.30,0.74,1.90,37.17,7.75,1.80,0.39
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,12.94,12.83,11.38,31.13,23.70,6.89,1.21,85.64,19.88,0.30,0.93,1.92,37.83,7.69,1.55,0.37
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,22.51,22.32,9.50,32.00,24.69,4.90,0.43,88.16,25.30,0.33,1.08,2.20,42.09,5.38,0.37,0.35
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,31.93,31.66,9.08,32.41,25.08,4.81,0.35,87.28,26.42,0.32,0.97,2.21,42.95,5.35,0.35,0.42
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,50.78,50.34,8.10,33.08,25.75,3.93,0.31,87.64,29.37,0.32,0.29,2.33,44.42,4.32,0.18,0.46
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,77.46,76.80,7.65,33.44,26.10,3.59,0.38,87.34,30.46,0.28,0.23,2.37,46.08,3.94,0.00,0.00
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,102.48,101.59,7.37,33.56,26.23,3.22,0.25,87.61,31.97,0.27,0.14,2.42,47.62,3.50,0.00,0.00
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,147.71,146.41,6.97,33.72,26.42,2.63,0.20,86.76,33.98,0.28,0.16,2.58,52.45,2.82,0.00,0.00
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,200.05,198.26,6.68,33.90,26.59,2.41,0.17,86.95,35.31,0.26,0.17,2.62,57.27,2.59,0.00,0.00
 TN170,Jul 17 2004 23:11:39,48 28.8 N,124 41.34 W,48.480,-124.689,P122,254.06,251.76,6.65,33.91,26.61,2.39,0.24,83.89,35.64,0.24,0.21,2.66,58.21,2.57,0.00,0.00
